ticker,time,price,mtg_date
VGSH,2020-12-16 13:56:00,61.5933165343,2020-12-16 14:00:00
VGSH,2020-12-16 13:55:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:54:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:53:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:51:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:49:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:48:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:47:00,61.583385332,2020-12-16 14:00:00
VGSH,2020-12-16 13:46:00,61.583385332,2020-12-16 14:00:00
BSV,2020-12-16 14:59:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:58:00,82.6788720163,2020-12-16 14:00:00
BSV,2020-12-16 14:57:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:56:00,82.6761784677,2020-12-16 14:00:00
BSV,2020-12-16 14:55:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:54:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:53:00,82.6790715384,2020-12-16 14:00:00
BSV,2020-12-16 14:52:00,82.6720882644,2020-12-16 14:00:00
BSV,2020-12-16 14:51:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:50:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:49:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:48:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:47:00,82.6819646091,2020-12-16 14:00:00
BSV,2020-12-16 14:46:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:45:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:44:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:43:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:42:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:41:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:40:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:39:00,82.6746820519,2020-12-16 14:00:00
BSV,2020-12-16 14:38:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:37:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:36:00,82.6774753615,2020-12-16 14:00:00
BSV,2020-12-16 14:35:00,82.6769765562,2020-12-16 14:00:00
BSV,2020-12-16 14:34:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:33:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:32:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:31:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:30:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:29:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:28:00,82.6688959105,2020-12-16 14:00:00
BSV,2020-12-16 14:27:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:26:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:25:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:24:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:23:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:22:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:21:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:20:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:19:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:18:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:17:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:16:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:15:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:13:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:12:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:11:00,82.6719885033,2020-12-16 14:00:00
BSV,2020-12-16 14:10:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:09:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:08:00,82.6676987778,2020-12-16 14:00:00
BSV,2020-12-16 14:07:00,82.6685966273,2020-12-16 14:00:00
BSV,2020-12-16 14:06:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:05:00,82.6670004504,2020-12-16 14:00:00
BSV,2020-12-16 14:04:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:03:00,82.6620123975,2020-12-16 14:00:00
BSV,2020-12-16 14:02:00,82.681864848,2020-12-16 14:00:00
BSV,2020-12-16 14:01:00,82.686952662,2020-12-16 14:00:00
BSV,2020-12-16 14:00:00,82.6895464495,2020-12-16 14:00:00
BSV,2020-12-16 13:59:00,82.6919407148,2020-12-16 14:00:00
BSV,2020-12-16 13:58:00,82.6919407148,2020-12-16 14:00:00
BSV,2020-12-16 13:57:00,82.6877507504,2020-12-16 14:00:00
BSV,2020-12-16 13:56:00,82.686952662,2020-12-16 14:00:00
BSV,2020-12-16 13:55:00,82.686952662,2020-12-16 14:00:00
BSV,2020-12-16 13:54:00,82.6864538567,2020-12-16 14:00:00
BSV,2020-12-16 13:53:00,82.686952662,2020-12-16 14:00:00
BSV,2020-12-16 13:52:00,82.688748361,2020-12-16 14:00:00
BSV,2020-12-16 13:51:00,82.686952662,2020-12-16 14:00:00
BSV,2020-12-16 13:50:00,82.6919407148,2020-12-16 14:00:00
BSV,2020-12-16 13:49:00,82.6919407148,2020-12-16 14:00:00
BSV,2020-12-16 13:48:00,82.6919407148,2020-12-16 14:00:00
BSV,2020-12-16 13:47:00,82.6919407148,2020-12-16 14:00:00
BSV,2020-12-16 13:46:00,82.686952662,2020-12-16 14:00:00
VGIT,2020-12-16 14:59:00,69.2745378659,2020-12-16 14:00:00
VGIT,2020-12-16 14:58:00,69.2568971395,2020-12-16 14:00:00
VGIT,2020-12-16 14:57:00,69.2497615648,2020-12-16 14:00:00
VGIT,2020-12-16 14:56:00,69.2465901983,2020-12-16 14:00:00
VGIT,2020-12-16 14:55:00,69.2497615648,2020-12-16 14:00:00
VGIT,2020-12-16 14:54:00,69.2508517221,2020-12-16 14:00:00
VGIT,2020-12-16 14:53:00,69.2535275626,2020-12-16 14:00:00
VGIT,2020-12-16 14:52:00,69.2508517221,2020-12-16 14:00:00
VGIT,2020-12-16 14:51:00,69.2513472481,2020-12-16 14:00:00
VGIT,2020-12-16 14:50:00,69.2497615648,2020-12-16 14:00:00
VGIT,2020-12-16 14:49:00,69.2448063046,2020-12-16 14:00:00
VGIT,2020-12-16 14:48:00,69.2367787831,2020-12-16 14:00:00
VGIT,2020-12-16 14:47:00,69.254716825,2020-12-16 14:00:00
VGIT,2020-12-16 14:46:00,69.254716825,2020-12-16 14:00:00
VGIT,2020-12-16 14:45:00,69.2531311418,2020-12-16 14:00:00
VGIT,2020-12-16 14:44:00,69.2448063046,2020-12-16 14:00:00
VGIT,2020-12-16 14:42:00,69.2429233057,2020-12-16 14:00:00
VGIT,2020-12-16 14:41:00,69.2348957842,2020-12-16 14:00:00
VGIT,2020-12-16 14:40:00,69.2441125682,2020-12-16 14:00:00
VGIT,2020-12-16 14:39:00,69.2393555184,2020-12-16 14:00:00
VGIT,2020-12-16 14:38:00,69.2348957842,2020-12-16 14:00:00
VGIT,2020-12-16 14:36:00,69.2348957842,2020-12-16 14:00:00
VGIT,2020-12-16 14:35:00,69.2348957842,2020-12-16 14:00:00
VGIT,2020-12-16 14:34:00,69.2448063046,2020-12-16 14:00:00
VGIT,2020-12-16 14:33:00,69.229940524,2020-12-16 14:00:00
VGIT,2020-12-16 14:32:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:31:00,69.2062543801,2020-12-16 14:00:00
VGIT,2020-12-16 14:30:00,69.2062543801,2020-12-16 14:00:00
VGIT,2020-12-16 14:29:00,69.2148765329,2020-12-16 14:00:00
VGIT,2020-12-16 14:28:00,69.2101194831,2020-12-16 14:00:00
VGIT,2020-12-16 14:27:00,69.2051642229,2020-12-16 14:00:00
VGIT,2020-12-16 14:24:00,69.2051642229,2020-12-16 14:00:00
VGIT,2020-12-16 14:20:00,69.2070472217,2020-12-16 14:00:00
VGIT,2020-12-16 14:19:00,69.2101194831,2020-12-16 14:00:00
VGIT,2020-12-16 14:16:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:15:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:14:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:13:00,69.2249852637,2020-12-16 14:00:00
VGIT,2020-12-16 14:12:00,69.2249852637,2020-12-16 14:00:00
VGIT,2020-12-16 14:11:00,69.2348957842,2020-12-16 14:00:00
VGIT,2020-12-16 14:10:00,69.2294449979,2020-12-16 14:00:00
VGIT,2020-12-16 14:09:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:08:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:07:00,69.2150747433,2020-12-16 14:00:00
VGIT,2020-12-16 14:06:00,69.2051642229,2020-12-16 14:00:00
VGIT,2020-12-16 14:05:00,69.2051642229,2020-12-16 14:00:00
VGIT,2020-12-16 14:04:00,69.1952537024,2020-12-16 14:00:00
VGIT,2020-12-16 14:03:00,69.2051642229,2020-12-16 14:00:00
VGIT,2020-12-16 14:02:00,69.2249852637,2020-12-16 14:00:00
VGIT,2020-12-16 14:01:00,69.2448063046,2020-12-16 14:00:00
VGIT,2020-12-16 14:00:00,69.2775110221,2020-12-16 14:00:00
VGIT,2020-12-16 13:59:00,69.2844483864,2020-12-16 14:00:00
VGIT,2020-12-16 13:57:00,69.2894036466,2020-12-16 14:00:00
VGIT,2020-12-16 13:56:00,69.2844483864,2020-12-16 14:00:00
VGIT,2020-12-16 13:54:00,69.2843492812,2020-12-16 14:00:00
VGIT,2020-12-16 13:52:00,69.2785020741,2020-12-16 14:00:00
VGIT,2020-12-16 13:51:00,69.2745378659,2020-12-16 14:00:00
VGIT,2020-12-16 13:47:00,69.2802859678,2020-12-16 14:00:00
VGLT,2020-12-16 14:59:00,95.373126198,2020-12-16 14:00:00
VGLT,2020-12-16 14:58:00,95.3532443706,2020-12-16 14:00:00
VGLT,2020-12-16 14:57:00,95.3134807157,2020-12-16 14:00:00
VGLT,2020-12-16 14:56:00,95.2637761471,2020-12-16 14:00:00
VGLT,2020-12-16 14:55:00,95.2836579746,2020-12-16 14:00:00
VGLT,2020-12-16 14:53:00,95.2438943197,2020-12-16 14:00:00
VGLT,2020-12-16 14:51:00,95.303539802,2020-12-16 14:00:00
VGLT,2020-12-16 14:50:00,95.2935988883,2020-12-16 14:00:00
VGLT,2020-12-16 14:48:00,95.2041306648,2020-12-16 14:00:00
VGLT,2020-12-16 14:47:00,95.2737170608,2020-12-16 14:00:00
VGLT,2020-12-16 14:46:00,95.233953406,2020-12-16 14:00:00
VGLT,2020-12-16 14:45:00,95.2240124923,2020-12-16 14:00:00
VGLT,2020-12-16 14:44:00,95.2240124923,2020-12-16 14:00:00
VGLT,2020-12-16 14:43:00,95.2041306648,2020-12-16 14:00:00
VGLT,2020-12-16 14:42:00,95.1743079237,2020-12-16 14:00:00
VGLT,2020-12-16 14:41:00,95.1743079237,2020-12-16 14:00:00
VGLT,2020-12-16 14:40:00,95.1842488374,2020-12-16 14:00:00
VGLT,2020-12-16 14:39:00,95.16436701,2020-12-16 14:00:00
VGLT,2020-12-16 14:38:00,95.1593965531,2020-12-16 14:00:00
VGLT,2020-12-16 14:36:00,95.16436701,2020-12-16 14:00:00
VGLT,2020-12-16 14:35:00,95.2140715785,2020-12-16 14:00:00
VGLT,2020-12-16 14:34:00,95.1743079237,2020-12-16 14:00:00
VGLT,2020-12-16 14:32:00,95.1146624414,2020-12-16 14:00:00
VGLT,2020-12-16 14:31:00,95.0251942179,2020-12-16 14:00:00
VGLT,2020-12-16 14:28:00,94.9953714768,2020-12-16 14:00:00
VGLT,2020-12-16 14:27:00,95.0102828474,2020-12-16 14:00:00
VGLT,2020-12-16 14:25:00,94.9953714768,2020-12-16 14:00:00
VGLT,2020-12-16 14:24:00,94.9754896493,2020-12-16 14:00:00
VGLT,2020-12-16 14:23:00,94.9854305631,2020-12-16 14:00:00
VGLT,2020-12-16 14:21:00,95.0053123905,2020-12-16 14:00:00
VGLT,2020-12-16 14:20:00,95.0649578728,2020-12-16 14:00:00
VGLT,2020-12-16 14:19:00,94.9953714768,2020-12-16 14:00:00
VGLT,2020-12-16 14:18:00,94.9854305631,2020-12-16 14:00:00
VGLT,2020-12-16 14:17:00,94.9556078219,2020-12-16 14:00:00
VGLT,2020-12-16 14:16:00,94.9953714768,2020-12-16 14:00:00
VGLT,2020-12-16 14:15:00,95.0152533042,2020-12-16 14:00:00
VGLT,2020-12-16 14:14:00,94.9953714768,2020-12-16 14:00:00
VGLT,2020-12-16 14:13:00,95.0748987865,2020-12-16 14:00:00
VGLT,2020-12-16 14:12:00,95.1246033551,2020-12-16 14:00:00
VGLT,2020-12-16 14:11:00,95.1743079237,2020-12-16 14:00:00
VGLT,2020-12-16 14:08:00,95.0748987865,2020-12-16 14:00:00
VGLT,2020-12-16 14:07:00,95.0947806139,2020-12-16 14:00:00
VGLT,2020-12-16 14:06:00,94.9953714768,2020-12-16 14:00:00
VGLT,2020-12-16 14:04:00,94.8363168573,2020-12-16 14:00:00
VGLT,2020-12-16 14:02:00,95.0748987865,2020-12-16 14:00:00
VGLT,2020-12-16 14:01:00,95.2637761471,2020-12-16 14:00:00
VGLT,2020-12-16 14:00:00,95.5952062104,2020-12-16 14:00:00
VGLT,2020-12-16 13:56:00,95.5918262998,2020-12-16 14:00:00
VGLT,2020-12-16 13:55:00,95.5520626449,2020-12-16 14:00:00
VGLT,2020-12-16 13:54:00,95.5520626449,2020-12-16 14:00:00
VGLT,2020-12-16 13:51:00,95.5520626449,2020-12-16 14:00:00
VGLT,2020-12-16 13:49:00,95.550670917,2020-12-16 14:00:00
VGLT,2020-12-16 13:46:00,95.5421217312,2020-12-16 14:00:00
VGSH,2020-11-05 14:59:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:58:00,61.5486181462,2020-11-05 14:00:00
VGSH,2020-11-05 14:56:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:54:00,61.5504048052,2020-11-05 14:00:00
VGSH,2020-11-05 14:53:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:52:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:50:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:49:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:48:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:47:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:46:00,61.5442507573,2020-11-05 14:00:00
VGSH,2020-11-05 14:45:00,61.5504048052,2020-11-05 14:00:00
VGSH,2020-11-05 14:44:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:43:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:42:00,61.543258169,2020-11-05 14:00:00
VGSH,2020-11-05 14:41:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:40:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:38:00,61.5504048052,2020-11-05 14:00:00
VGSH,2020-11-05 14:37:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:36:00,61.5471292636,2020-11-05 14:00:00
VGSH,2020-11-05 14:35:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:33:00,61.5454418634,2020-11-05 14:00:00
VGSH,2020-11-05 14:32:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:31:00,61.5415707687,2020-11-05 14:00:00
VGSH,2020-11-05 14:30:00,61.5504048052,2020-11-05 14:00:00
VGSH,2020-11-05 14:29:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:28:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:27:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:26:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:25:00,61.5324389557,2020-11-05 14:00:00
VGSH,2020-11-05 14:24:00,61.5385930036,2020-11-05 14:00:00
VGSH,2020-11-05 14:22:00,61.531644885,2020-11-05 14:00:00
VGSH,2020-11-05 14:20:00,61.5339278383,2020-11-05 14:00:00
VGSH,2020-11-05 14:19:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:17:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:15:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 14:14:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:13:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:12:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 14:11:00,61.5371041211,2020-11-05 14:00:00
VGSH,2020-11-05 14:10:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 14:09:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:08:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:07:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:04:00,61.5307515555,2020-11-05 14:00:00
VGSH,2020-11-05 14:03:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 14:02:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 14:01:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 14:00:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 13:58:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 13:57:00,61.5324389557,2020-11-05 14:00:00
VGSH,2020-11-05 13:56:00,61.5355159797,2020-11-05 14:00:00
VGSH,2020-11-05 13:55:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 13:53:00,61.5404789215,2020-11-05 14:00:00
VGSH,2020-11-05 13:52:00,61.5355159797,2020-11-05 14:00:00
VGSH,2020-11-05 13:51:00,61.5305530378,2020-11-05 14:00:00
VGSH,2020-11-05 13:49:00,61.5355159797,2020-11-05 14:00:00
VGSH,2020-11-05 13:48:00,61.5343248736,2020-11-05 14:00:00
BSV,2020-11-05 14:59:00,82.5543277858,2020-11-05 14:00:00
BSV,2020-11-05 14:57:00,82.5604057302,2020-11-05 14:00:00
BSV,2020-11-05 14:56:00,82.5580144078,2020-11-05 14:00:00
BSV,2020-11-05 14:55:00,82.5604057302,2020-11-05 14:00:00
BSV,2020-11-05 14:54:00,82.5503422485,2020-11-05 14:00:00
BSV,2020-11-05 14:53:00,82.5459581574,2020-11-05 14:00:00
BSV,2020-11-05 14:52:00,82.5494455026,2020-11-05 14:00:00
BSV,2020-11-05 14:51:00,82.5454599653,2020-11-05 14:00:00
BSV,2020-11-05 14:50:00,82.5404780436,2020-11-05 14:00:00
BSV,2020-11-05 14:49:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:48:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:47:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:46:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:45:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:44:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:43:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:42:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:41:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:40:00,82.5522353787,2020-11-05 14:00:00
BSV,2020-11-05 14:39:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:38:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:37:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:36:00,82.5545270627,2020-11-05 14:00:00
BSV,2020-11-05 14:35:00,82.5574165772,2020-11-05 14:00:00
BSV,2020-11-05 14:34:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:33:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:32:00,82.5563205545,2020-11-05 14:00:00
BSV,2020-11-05 14:31:00,82.5580144078,2020-11-05 14:00:00
BSV,2020-11-05 14:30:00,82.5603060918,2020-11-05 14:00:00
BSV,2020-11-05 14:29:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:28:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:27:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:26:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:25:00,82.5580144078,2020-11-05 14:00:00
BSV,2020-11-05 14:24:00,82.5538295936,2020-11-05 14:00:00
BSV,2020-11-05 14:23:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:22:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:21:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:20:00,82.5574165772,2020-11-05 14:00:00
BSV,2020-11-05 14:19:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:18:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:17:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:16:00,82.5528332093,2020-11-05 14:00:00
BSV,2020-11-05 14:15:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:14:00,82.5504418869,2020-11-05 14:00:00
BSV,2020-11-05 14:13:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:12:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:11:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:10:00,82.557815131,2020-11-05 14:00:00
BSV,2020-11-05 14:09:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:08:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:07:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:06:00,82.5531321246,2020-11-05 14:00:00
BSV,2020-11-05 14:05:00,82.5554238086,2020-11-05 14:00:00
BSV,2020-11-05 14:04:00,82.5528332093,2020-11-05 14:00:00
BSV,2020-11-05 14:03:00,82.5467552649,2020-11-05 14:00:00
BSV,2020-11-05 14:02:00,82.5404780436,2020-11-05 14:00:00
BSV,2020-11-05 14:01:00,82.5514382712,2020-11-05 14:00:00
